transaction_id,account_id,transaction_date,amount,transaction_type,merchant,location,is_fraud,high_amount_flag,time_diff,rapid_txn_flag,prev_location,location_change_flag,fraud_flag,customer_id,balance,account_status,name,age,city,account_type,join_date
T0989,A103,2026-03-19 09:41:17,69463,Credit,Gill and Sons,Port Nicholeberg,0,True,84168.0,False,Lake Deannachester,False,True,C103,49495,Active,John Brown,62,Hectorfort,Current,2022-10-03
T0978,A103,2026-04-15 14:54:42,43613,Debit,"Crane, Reynolds and Smith",North Keith,0,False,2351605.0,False,Port Nicholeberg,False,False,C103,49495,Active,John Brown,62,Hectorfort,Current,2022-10-03
T0751,A103,2026-04-19 09:18:00,7987,Debit,"Lam, Turner and Wilkerson",Lake Alexanderfort,0,False,325398.0,False,North Keith,False,False,C103,49495,Active,John Brown,62,Hectorfort,Current,2022-10-03
T0137,A104,2026-02-04 20:43:12,56838,Debit,Gonzalez-Walters,Mendezfurt,1,True,,False,,False,True,C104,26093,Active,Cynthia Alvarado,42,Port Michaelside,Savings,2024-04-22
T0364,A104,2026-02-14 11:34:18,13636,Credit,Jimenez PLC,North Jennifer,0,False,831066.0,False,Mendezfurt,False,False,C104,26093,Active,Cynthia Alvarado,42,Port Michaelside,Savings,2024-04-22
T0445,A104,2026-02-19 00:01:36,7497,Credit,"Johnson, Simpson and Baird",Margarettown,0,False,390438.0,False,North Jennifer,False,False,C104,26093,Active,Cynthia Alvarado,42,Port Michaelside,Savings,2024-04-22
T0480,A104,2026-03-04 10:38:40,9772,Credit,Graham PLC,Port Marktown,0,False,1161424.0,False,Margarettown,False,False,C104,26093,Active,Cynthia Alvarado,42,Port Michaelside,Savings,2024-04-22
T0915,A105,2026-01-14 12:50:06,51508,Debit,Taylor-Banks,South Danielle,0,True,,False,,False,True,C105,44411,Active,Erica Everett,40,East Alan,Savings,2021-09-26
T0945,A105,2026-03-12 08:03:15,48779,Credit,"Russell, Stafford and Rodriguez",North Adamfurt,0,False,4907589.0,False,South Danielle,False,False,C105,44411,Active,Erica Everett,40,East Alan,Savings,2021-09-26
T0600,A105,2026-03-19 22:08:26,29456,Debit,White-Bell,Beckymouth,0,False,655511.0,False,North Adamfurt,False,False,C105,44411,Active,Erica Everett,40,East Alan,Savings,2021-09-26
T0449,A105,2026-03-24 16:27:48,44917,Debit,Richardson Group,Christopherberg,0,False,411562.0,False,Beckymouth,False,False,C105,44411,Active,Erica Everett,40,East Alan,Savings,2021-09-26
T0310,A105,2026-03-30 14:29:15,84893,Debit,"Castillo, Horne and Williams",Stephenshire,1,True,511287.0,False,Christopherberg,False,True,C105,44411,Active,Erica Everett,40,East Alan,Savings,2021-09-26
T0870,A105,2026-04-07 18:00:17,77771,Credit,"Davis, Holland and Perez",Lake Alejandra,0,True,703862.0,False,Stephenshire,False,True,C105,44411,Active,Erica Everett,40,East Alan,Savings,2021-09-26
T0757,A105,2026-04-15 21:28:58,83328,Debit,Patel-Petersen,Diazside,0,True,703721.0,False,Lake Alejandra,False,True,C105,44411,Active,Erica Everett,40,East Alan,Savings,2021-09-26
T0357,A105,2026-04-16 21:12:55,54021,Debit,"Mayo, Allen and Williams",Colleenland,1,True,85437.0,False,Diazside,False,True,C105,44411,Active,Erica Everett,40,East Alan,Savings,2021-09-26
T0379,A106,2026-01-16 00:48:36,15739,Debit,Bishop-Howard,New Stacy,0,False,,False,,False,False,C106,140539,Blocked,Laura Evans,37,East Bryan,Current,2022-07-02
T0328,A106,2026-03-03 22:34:32,64278,Debit,"Molina, Clayton and Hodges",Davidview,0,True,4052756.0,False,New Stacy,False,True,C106,140539,Blocked,Laura Evans,37,East Bryan,Current,2022-07-02
T0049,A106,2026-04-07 00:28:55,37837,Debit,Carson-Bennett,South Andrew,0,False,2944463.0,False,Davidview,False,False,C106,140539,Blocked,Laura Evans,37,East Bryan,Current,2022-07-02
T0468,A107,2026-01-11 15:40:35,10487,Credit,"Jones, Cole and Acosta",East Jeremy,0,False,,False,,False,False,C107,136292,Blocked,Jasmine Sanford,63,Kathleentown,Current,2023-12-16
T0214,A107,2026-01-24 03:09:05,71016,Credit,"Day, Hoover and Blair",West Andrewfurt,0,True,1078110.0,False,East Jeremy,False,True,C107,136292,Blocked,Jasmine Sanford,63,Kathleentown,Current,2023-12-16
T0492,A107,2026-03-04 08:59:03,74325,Debit,Wood-Garcia,New Ellenmouth,1,True,3390598.0,False,West Andrewfurt,False,True,C107,136292,Blocked,Jasmine Sanford,63,Kathleentown,Current,2023-12-16
T0974,A107,2026-03-09 21:20:10,60877,Debit,Lee Group,Adamfort,0,True,476467.0,False,New Ellenmouth,False,True,C107,136292,Blocked,Jasmine Sanford,63,Kathleentown,Current,2023-12-16
T0677,A107,2026-03-12 06:44:02,26209,Credit,"Roberts, Gonzalez and Cowan",Port Adamport,0,False,206632.0,False,Adamfort,False,False,C107,136292,Blocked,Jasmine Sanford,63,Kathleentown,Current,2023-12-16
T0239,A107,2026-03-19 09:37:27,24643,Credit,"Bishop, Snyder and Davies",Danielfort,0,False,615205.0,False,Port Adamport,False,False,C107,136292,Blocked,Jasmine Sanford,63,Kathleentown,Current,2023-12-16
T0457,A108,2026-01-02 11:09:38,57642,Credit,Jordan-Wallace,South Allisonmouth,0,True,,False,,False,True,C108,78143,Blocked,Joshua Terrell,63,Port Kathryn,Savings,2024-01-23
T0030,A108,2026-01-28 17:16:18,62906,Debit,Smith-Butler,New Christopherstad,0,True,2268400.0,False,South Allisonmouth,False,True,C108,78143,Blocked,Joshua Terrell,63,Port Kathryn,Savings,2024-01-23
T0270,A108,2026-02-22 09:49:08,22037,Credit,"Campbell, Mccall and Jones",West Dustin,0,False,2133170.0,False,New Christopherstad,False,False,C108,78143,Blocked,Joshua Terrell,63,Port Kathryn,Savings,2024-01-23
T0601,A108,2026-04-06 23:22:08,18833,Credit,"Garcia, Johnson and Bush",South Brettville,0,False,3763980.0,False,West Dustin,False,False,C108,78143,Blocked,Joshua Terrell,63,Port Kathryn,Savings,2024-01-23
T0660,A108,2026-04-08 18:24:59,72578,Credit,"Ward, Stafford and Jones",East Kimberly,0,True,154971.0,False,South Brettville,False,True,C108,78143,Blocked,Joshua Terrell,63,Port Kathryn,Savings,2024-01-23
T0042,A108,2026-04-09 21:07:18,11371,Debit,"Perez, Stewart and Walton",Port April,0,False,96139.0,False,East Kimberly,False,False,C108,78143,Blocked,Joshua Terrell,63,Port Kathryn,Savings,2024-01-23
T0555,A108,2026-04-22 06:32:47,29571,Debit,Adams PLC,Lanefort,0,False,1070729.0,False,Port April,False,False,C108,78143,Blocked,Joshua Terrell,63,Port Kathryn,Savings,2024-01-23
T0590,A109,2026-01-08 02:12:37,55670,Credit,Acosta LLC,Port Kaylashire,0,True,,False,,False,True,C109,33052,Dormant,Alexander Smith,58,Lake Sean,Current,2024-06-15
T0520,A109,2026-02-15 12:55:18,20586,Debit,Wheeler Group,Oliviamouth,0,False,3321761.0,False,Port Kaylashire,False,False,C109,33052,Dormant,Alexander Smith,58,Lake Sean,Current,2024-06-15
T0758,A109,2026-02-18 03:11:14,64667,Credit,Powell-Johnson,Palmershire,0,True,224156.0,False,Oliviamouth,False,True,C109,33052,Dormant,Alexander Smith,58,Lake Sean,Current,2024-06-15
T0705,A109,2026-04-02 09:05:07,32073,Debit,Cowan-Herrera,Blackfurt,0,False,3736433.0,False,Palmershire,False,False,C109,33052,Dormant,Alexander Smith,58,Lake Sean,Current,2024-06-15
T0385,A109,2026-04-02 13:02:24,46817,Debit,Brewer PLC,New Shelleyberg,0,False,14237.0,False,Blackfurt,False,False,C109,33052,Dormant,Alexander Smith,58,Lake Sean,Current,2024-06-15
T0566,A109,2026-04-04 10:07:25,87911,Debit,Perkins PLC,Port Jennifer,0,True,162301.0,False,New Shelleyberg,False,True,C109,33052,Dormant,Alexander Smith,58,Lake Sean,Current,2024-06-15
T0384,A110,2026-02-17 22:40:29,11850,Credit,"Meyer, Hansen and Johnson",Port Drew,0,False,,False,,False,False,C110,167251,Blocked,Lori Peterson,63,Lake Teresa,Current,2023-01-03
T0588,A110,2026-03-03 06:24:35,6538,Credit,"Rose, Stewart and Sanders",East Robert,0,False,1151046.0,False,Port Drew,False,False,C110,167251,Blocked,Lori Peterson,63,Lake Teresa,Current,2023-01-03
T0493,A110,2026-03-19 00:52:56,78288,Credit,Carpenter and Sons,North Angela,1,True,1362501.0,False,East Robert,False,True,C110,167251,Blocked,Lori Peterson,63,Lake Teresa,Current,2023-01-03
T0166,A110,2026-03-26 19:43:43,33583,Debit,Mayer Inc,Parrishshire,0,False,672647.0,False,North Angela,False,False,C110,167251,Blocked,Lori Peterson,63,Lake Teresa,Current,2023-01-03
T0798,A110,2026-04-01 02:00:50,40864,Credit,Wang-Guerra,Port Angela,0,False,454627.0,False,Parrishshire,False,False,C110,167251,Blocked,Lori Peterson,63,Lake Teresa,Current,2023-01-03
T0698,A111,2026-03-02 21:33:05,41135,Debit,Schultz LLC,Sheilaborough,0,False,,False,,False,False,C111,20413,Blocked,Shelly Solis,37,Amberview,Savings,2024-08-14
T0680,A111,2026-03-25 15:32:21,93790,Debit,Lopez-Roberts,Kyleport,1,True,1965556.0,False,Sheilaborough,False,True,C111,20413,Blocked,Shelly Solis,37,Amberview,Savings,2024-08-14
T0611,A111,2026-04-14 17:02:51,61551,Credit,"Carpenter, Hall and Smith",Vegamouth,0,True,1733430.0,False,Kyleport,False,True,C111,20413,Blocked,Shelly Solis,37,Amberview,Savings,2024-08-14
T0531,A111,2026-04-19 01:26:35,39000,Debit,Kirby PLC,Lake Jordanville,0,False,375824.0,False,Vegamouth,False,False,C111,20413,Blocked,Shelly Solis,37,Amberview,Savings,2024-08-14
T0110,A112,2026-01-01 10:16:26,21499,Credit,Sullivan-Carter,East Danielle,0,False,,False,,False,False,C112,73293,Blocked,Herbert Chan,46,New Josephtown,Current,2022-06-14
T0464,A112,2026-01-05 18:55:36,79913,Debit,Jefferson PLC,Chavezport,0,True,376750.0,False,East Danielle,False,True,C112,73293,Blocked,Herbert Chan,46,New Josephtown,Current,2022-06-14
T0674,A112,2026-01-11 20:57:40,92174,Credit,"Hall, Cisneros and Bradford",North Kristinland,0,True,525724.0,False,Chavezport,False,True,C112,73293,Blocked,Herbert Chan,46,New Josephtown,Current,2022-06-14
T0215,A112,2026-01-14 03:53:40,10387,Debit,Wall-Duncan,Port Natashaview,0,False,197760.0,False,North Kristinland,False,False,C112,73293,Blocked,Herbert Chan,46,New Josephtown,Current,2022-06-14
T0287,A112,2026-02-15 09:19:49,63317,Debit,"Rogers, Dominguez and Griffin",New Nancy,0,True,2784369.0,False,Port Natashaview,False,True,C112,73293,Blocked,Herbert Chan,46,New Josephtown,Current,2022-06-14
T0865,A112,2026-03-04 09:08:10,45715,Credit,Osborne PLC,Lake Herberthaven,0,False,1468101.0,False,New Nancy,False,False,C112,73293,Blocked,Herbert Chan,46,New Josephtown,Current,2022-06-14
T0069,A112,2026-03-21 06:20:58,47477,Debit,"Herrera, Garcia and Gutierrez",Lake James,0,False,1458768.0,False,Lake Herberthaven,False,False,C112,73293,Blocked,Herbert Chan,46,New Josephtown,Current,2022-06-14
T0495,A113,2026-01-21 21:50:06,63360,Debit,Martin and Sons,Jeffreyburgh,0,True,,False,,False,True,C113,105021,Blocked,Kevin Coleman,62,North John,Savings,2025-02-10
T0143,A113,2026-01-27 05:07:55,65185,Debit,"Mclaughlin, Gonzalez and Hoffman",Lake Chloeton,0,True,458269.0,False,Jeffreyburgh,False,True,C113,105021,Blocked,Kevin Coleman,62,North John,Savings,2025-02-10
T0135,A113,2026-02-07 14:12:38,42252,Debit,Turner Inc,West Nancy,0,False,983083.0,False,Lake Chloeton,False,False,C113,105021,Blocked,Kevin Coleman,62,North John,Savings,2025-02-10
T0315,A113,2026-03-04 13:29:41,32755,Debit,Wells Inc,Hartbury,0,False,2157423.0,False,West Nancy,False,False,C113,105021,Blocked,Kevin Coleman,62,North John,Savings,2025-02-10
T0342,A113,2026-03-07 23:41:21,37689,Credit,Murillo LLC,South Jerry,0,False,295900.0,False,Hartbury,False,False,C113,105021,Blocked,Kevin Coleman,62,North John,Savings,2025-02-10
T0881,A113,2026-03-27 04:26:52,77932,Debit,Ritter Group,West John,0,True,1658731.0,False,South Jerry,False,True,C113,105021,Blocked,Kevin Coleman,62,North John,Savings,2025-02-10
T0687,A114,2026-01-07 16:05:19,51728,Debit,"Shaw, Brown and Hanson",Lambertfurt,0,True,,False,,False,True,C114,103243,Blocked,Brianna Mullins,48,Port Gregorymouth,Savings,2022-09-19
T0022,A114,2026-01-18 12:10:48,12848,Credit,Bauer-Reed,Brownmouth,0,False,936329.0,False,Lambertfurt,False,False,C114,103243,Blocked,Brianna Mullins,48,Port Gregorymouth,Savings,2022-09-19
T0018,A114,2026-02-03 01:48:56,95992,Debit,Woods and Sons,New Dennis,0,True,1345088.0,False,Brownmouth,False,True,C114,103243,Blocked,Brianna Mullins,48,Port Gregorymouth,Savings,2022-09-19
T0855,A114,2026-02-09 23:25:02,98881,Credit,Watson-Martinez,Port Mark,0,True,596166.0,False,New Dennis,False,True,C114,103243,Blocked,Brianna Mullins,48,Port Gregorymouth,Savings,2022-09-19
T0700,A114,2026-02-15 19:01:36,97647,Credit,Long-Smith,Richardborough,0,True,502594.0,False,Port Mark,False,True,C114,103243,Blocked,Brianna Mullins,48,Port Gregorymouth,Savings,2022-09-19
T0146,A114,2026-03-02 11:17:22,982,Debit,Williams and Sons,Crystaltown,0,False,1268146.0,False,Richardborough,False,False,C114,103243,Blocked,Brianna Mullins,48,Port Gregorymouth,Savings,2022-09-19
T0729,A114,2026-03-31 15:44:19,64750,Debit,Mcdonald-West,Port Stevenburgh,0,True,2521617.0,False,Crystaltown,False,True,C114,103243,Blocked,Brianna Mullins,48,Port Gregorymouth,Savings,2022-09-19
T0702,A115,2026-01-04 10:05:29,20607,Debit,"Kim, Lee and Quinn",Christopherfurt,0,False,,False,,False,False,C115,70109,Dormant,Barry Wilson,54,Benjamintown,Savings,2025-01-20
T0429,A115,2026-01-07 14:44:17,89415,Credit,Thompson and Sons,West Stephanie,1,True,275928.0,False,Christopherfurt,False,True,C115,70109,Dormant,Barry Wilson,54,Benjamintown,Savings,2025-01-20
T0177,A115,2026-01-12 02:23:14,2266,Credit,Mendoza-Middleton,West Jessicaview,0,False,387537.0,False,West Stephanie,False,False,C115,70109,Dormant,Barry Wilson,54,Benjamintown,Savings,2025-01-20
T0319,A115,2026-01-12 07:22:28,42782,Credit,Hayes-Wilson,North Kathleen,0,False,17954.0,False,West Jessicaview,False,False,C115,70109,Dormant,Barry Wilson,54,Benjamintown,Savings,2025-01-20
T0688,A115,2026-02-04 09:03:13,92132,Credit,Hendrix Ltd,Ronaldburgh,0,True,1993245.0,False,North Kathleen,False,True,C115,70109,Dormant,Barry Wilson,54,Benjamintown,Savings,2025-01-20
T0241,A115,2026-02-07 01:44:53,72814,Debit,Tanner Group,New Teresa,0,True,232900.0,False,Ronaldburgh,False,True,C115,70109,Dormant,Barry Wilson,54,Benjamintown,Savings,2025-01-20
T0386,A115,2026-03-05 00:18:45,52250,Debit,Huynh-Grant,North Aaron,0,True,2241232.0,False,New Teresa,False,True,C115,70109,Dormant,Barry Wilson,54,Benjamintown,Savings,2025-01-20
T0937,A116,2026-01-04 21:18:34,78479,Debit,Singleton Inc,Elizabethview,0,True,,False,,False,True,C116,129647,Dormant,Jennifer Barnes,55,Johnsonfort,Savings,2025-02-07
T0951,A116,2026-01-14 13:10:52,27579,Debit,Young-Johnson,West Stevenview,0,False,834738.0,False,Elizabethview,False,False,C116,129647,Dormant,Jennifer Barnes,55,Johnsonfort,Savings,2025-02-07
T0489,A116,2026-02-03 15:57:57,85255,Credit,"Evans, Ali and Hurst",Kochmouth,0,True,1738025.0,False,West Stevenview,False,True,C116,129647,Dormant,Jennifer Barnes,55,Johnsonfort,Savings,2025-02-07
T0147,A116,2026-02-07 21:32:09,14307,Credit,"Parker, Hodge and Byrd",Grantville,0,False,365652.0,False,Kochmouth,False,False,C116,129647,Dormant,Jennifer Barnes,55,Johnsonfort,Savings,2025-02-07
T0682,A116,2026-02-09 16:40:53,13097,Credit,Taylor-Drake,South Jeffrey,0,False,155324.0,False,Grantville,False,False,C116,129647,Dormant,Jennifer Barnes,55,Johnsonfort,Savings,2025-02-07
T0599,A116,2026-02-23 22:15:23,75201,Debit,Schultz and Sons,Port Anita,1,True,1229670.0,False,South Jeffrey,False,True,C116,129647,Dormant,Jennifer Barnes,55,Johnsonfort,Savings,2025-02-07
T0098,A116,2026-03-05 16:36:02,85266,Debit,Powell Inc,Donport,0,True,843639.0,False,Port Anita,False,True,C116,129647,Dormant,Jennifer Barnes,55,Johnsonfort,Savings,2025-02-07
T0744,A116,2026-03-20 22:48:01,49187,Credit,Flores-Moore,Tinashire,0,False,1318319.0,False,Donport,False,False,C116,129647,Dormant,Jennifer Barnes,55,Johnsonfort,Savings,2025-02-07
T0681,A117,2026-01-16 01:53:31,54527,Debit,"Smith, Gordon and Johnson",Youngburgh,0,True,,False,,False,True,C117,28010,Active,Michelle Brown,36,Brianshire,Current,2022-03-01
T0732,A117,2026-01-16 17:14:29,41956,Credit,Contreras-Hurley,Kaitlynbury,0,False,55258.0,False,Youngburgh,False,False,C117,28010,Active,Michelle Brown,36,Brianshire,Current,2022-03-01
T0621,A117,2026-01-31 18:39:04,80701,Credit,Walters LLC,North Daisyville,0,True,1301075.0,False,Kaitlynbury,False,True,C117,28010,Active,Michelle Brown,36,Brianshire,Current,2022-03-01
T0712,A117,2026-02-15 11:39:53,16616,Debit,Dominguez Group,Henryfurt,0,False,1270849.0,False,North Daisyville,False,False,C117,28010,Active,Michelle Brown,36,Brianshire,Current,2022-03-01
T0011,A117,2026-03-28 16:59:36,20478,Debit,"Campbell, Campos and Jacobs",Adamstown,0,False,3561583.0,False,Henryfurt,False,False,C117,28010,Active,Michelle Brown,36,Brianshire,Current,2022-03-01
T0289,A117,2026-03-29 07:14:28,72532,Debit,Perez-Garcia,East John,0,True,51292.0,False,Adamstown,False,True,C117,28010,Active,Michelle Brown,36,Brianshire,Current,2022-03-01
T0361,A118,2026-01-04 05:44:53,14275,Credit,Gates-Orr,Williamsonside,0,False,,False,,False,False,C118,59674,Dormant,Stephanie Gomez,39,North Kathy,Current,2022-10-11
T0810,A118,2026-01-13 04:57:45,69717,Credit,Williams and Sons,Beckburgh,1,True,774772.0,False,Williamsonside,False,True,C118,59674,Dormant,Stephanie Gomez,39,North Kathy,Current,2022-10-11
T0461,A118,2026-02-13 10:59:08,27590,Debit,"Anderson, Parker and Griffin",Sheltontown,0,False,2700083.0,False,Beckburgh,False,False,C118,59674,Dormant,Stephanie Gomez,39,North Kathy,Current,2022-10-11
T0119,A118,2026-02-19 05:36:41,87130,Credit,Brewer-Wheeler,Colemanchester,0,True,499053.0,False,Sheltontown,False,True,C118,59674,Dormant,Stephanie Gomez,39,North Kathy,Current,2022-10-11
T1000,A118,2026-02-27 09:41:43,14000,Credit,"Sandoval, Young and White",Frazierton,0,False,705902.0,False,Colemanchester,False,False,C118,59674,Dormant,Stephanie Gomez,39,North Kathy,Current,2022-10-11
T0667,A119,2026-01-24 21:11:48,21751,Debit,"Smith, Anderson and Sweeney",New Marymouth,0,False,,False,,False,False,C119,128937,Active,Margaret Green,30,North Danielville,Savings,2022-11-24
T0117,A119,2026-01-27 20:45:51,72771,Credit,Foster PLC,Lake Rebekah,1,True,257643.0,False,New Marymouth,False,True,C119,128937,Active,Margaret Green,30,North Danielville,Savings,2022-11-24
T0012,A119,2026-02-02 10:58:09,9264,Debit,Faulkner PLC,Kimberlyville,0,False,483138.0,False,Lake Rebekah,False,False,C119,128937,Active,Margaret Green,30,North Danielville,Savings,2022-11-24
T0252,A119,2026-03-01 01:43:32,31301,Debit,Harper-Knight,South Nina,0,False,2299523.0,False,Kimberlyville,False,False,C119,128937,Active,Margaret Green,30,North Danielville,Savings,2022-11-24
T0085,A119,2026-03-17 15:49:25,55521,Debit,Ramirez-Hensley,Lake Cody,0,True,1433153.0,False,South Nina,False,True,C119,128937,Active,Margaret Green,30,North Danielville,Savings,2022-11-24
T0669,A119,2026-04-07 08:01:48,1117,Debit,"Gross, Smith and Fletcher",New Robert,0,False,1786343.0,False,Lake Cody,False,False,C119,128937,Active,Margaret Green,30,North Danielville,Savings,2022-11-24
T0543,A119,2026-04-21 11:25:11,8092,Debit,"Turner, Perry and Morales",Alexanderside,0,False,1221803.0,False,New Robert,False,False,C119,128937,Active,Margaret Green,30,North Danielville,Savings,2022-11-24
T0064,A120,2026-01-04 11:24:59,44916,Debit,"Joseph, Hawkins and Anderson",Haleymouth,0,False,,False,,False,False,C120,25795,Active,Dr. Kelly Malone MD,32,New Savannah,Savings,2023-04-26
T0824,A120,2026-03-06 12:36:46,5716,Credit,"Perry, Vasquez and Robinson",Lake Elizabeth,0,False,5274707.0,False,Haleymouth,False,False,C120,25795,Active,Dr. Kelly Malone MD,32,New Savannah,Savings,2023-04-26
T0528,A120,2026-03-13 13:19:41,9638,Credit,Knight PLC,Toddburgh,0,False,607375.0,False,Lake Elizabeth,False,False,C120,25795,Active,Dr. Kelly Malone MD,32,New Savannah,Savings,2023-04-26
T0200,A120,2026-03-25 14:38:30,85488,Debit,Marshall and Sons,Amyshire,1,True,1041529.0,False,Toddburgh,False,True,C120,25795,Active,Dr. Kelly Malone MD,32,New Savannah,Savings,2023-04-26
T0815,A120,2026-04-21 23:09:46,63080,Credit,Lopez LLC,Summerchester,1,True,2363476.0,False,Amyshire,False,True,C120,25795,Active,Dr. Kelly Malone MD,32,New Savannah,Savings,2023-04-26
T0498,A121,2026-01-11 07:23:00,8673,Credit,"Baker, Bell and Jenkins",South Christopher,0,False,,False,,False,False,C121,138952,Dormant,Robert Day,21,Whiteshire,Savings,2024-07-15
T0969,A121,2026-01-26 14:31:22,50629,Debit,"Medina, Hamilton and Moore",West Josephmouth,0,True,1321702.0,False,South Christopher,False,True,C121,138952,Dormant,Robert Day,21,Whiteshire,Savings,2024-07-15
T0423,A122,2026-01-07 18:57:37,29670,Credit,Walker-Reed,Campbelltown,0,False,,False,,False,False,C122,71311,Blocked,Gregory Hayes,56,East Brianstad,Current,2024-10-19
T0739,A122,2026-01-20 02:58:33,54484,Debit,Little-Carr,Port Stevenbury,0,True,1065656.0,False,Campbelltown,False,True,C122,71311,Blocked,Gregory Hayes,56,East Brianstad,Current,2024-10-19
T0013,A122,2026-01-29 20:25:56,30211,Credit,"Heath, Thompson and Daugherty",Lake Amanda,0,False,840443.0,False,Port Stevenbury,False,False,C122,71311,Blocked,Gregory Hayes,56,East Brianstad,Current,2024-10-19
T0743,A123,2026-01-16 02:07:37,11475,Credit,"Zimmerman, Saunders and Herring",East Scott,0,False,,False,,False,False,C123,194439,Dormant,Stephen Kaufman,59,New Devinfurt,Current,2024-10-17
T0390,A123,2026-02-04 22:15:05,20926,Credit,Yu-Cunningham,Aaronfort,0,False,1714048.0,False,East Scott,False,False,C123,194439,Dormant,Stephen Kaufman,59,New Devinfurt,Current,2024-10-17
T0836,A123,2026-02-16 23:10:29,82119,Debit,"Phillips, Edwards and Bell",Lake Michele,0,True,1040124.0,False,Aaronfort,False,True,C123,194439,Dormant,Stephen Kaufman,59,New Devinfurt,Current,2024-10-17
T0324,A123,2026-02-23 10:07:27,82208,Debit,"Jackson, Bridges and Williams",New Emilyview,0,True,557818.0,False,Lake Michele,False,True,C123,194439,Dormant,Stephen Kaufman,59,New Devinfurt,Current,2024-10-17
T0175,A123,2026-03-18 00:49:02,83940,Debit,Gonzales Ltd,Sheilastad,1,True,1953695.0,False,New Emilyview,False,True,C123,194439,Dormant,Stephen Kaufman,59,New Devinfurt,Current,2024-10-17
T0275,A123,2026-04-08 01:11:21,61837,Debit,Sutton Inc,Jonathanmouth,1,True,1815739.0,False,Sheilastad,False,True,C123,194439,Dormant,Stephen Kaufman,59,New Devinfurt,Current,2024-10-17
T0801,A123,2026-04-14 13:20:19,92972,Debit,"Hall, Watson and Hernandez",Lake Sandra,1,True,562138.0,False,Jonathanmouth,False,True,C123,194439,Dormant,Stephen Kaufman,59,New Devinfurt,Current,2024-10-17
T0338,A123,2026-04-19 13:05:44,16458,Credit,Lopez-Smith,New Michellebury,0,False,431125.0,False,Lake Sandra,False,False,C123,194439,Dormant,Stephen Kaufman,59,New Devinfurt,Current,2024-10-17
T0104,A124,2026-02-05 09:10:44,88431,Debit,Turner-Galvan,Jasonhaven,1,True,,False,,False,True,C124,104735,Dormant,Karen Owen,21,Justinborough,Current,2023-01-19
T0748,A124,2026-02-24 06:21:21,49927,Credit,"Newton, Kim and Ball",Lunaburgh,0,False,1631437.0,False,Jasonhaven,False,False,C124,104735,Dormant,Karen Owen,21,Justinborough,Current,2023-01-19
T0984,A124,2026-03-06 19:25:13,27115,Credit,Gray-Thomas,Lake Jonathantown,0,False,911032.0,False,Lunaburgh,False,False,C124,104735,Dormant,Karen Owen,21,Justinborough,Current,2023-01-19
T0285,A124,2026-03-17 02:25:54,22227,Credit,Harvey-Baker,Mcdonaldchester,0,False,889241.0,False,Lake Jonathantown,False,False,C124,104735,Dormant,Karen Owen,21,Justinborough,Current,2023-01-19
T0152,A124,2026-04-16 21:30:45,43497,Debit,Jackson LLC,Port Alexaton,0,False,2660691.0,False,Mcdonaldchester,False,False,C124,104735,Dormant,Karen Owen,21,Justinborough,Current,2023-01-19
T0034,A124,2026-04-21 03:27:14,52560,Debit,"Thomas, Davis and Hughes",Phillipsfort,1,True,366989.0,False,Port Alexaton,False,True,C124,104735,Dormant,Karen Owen,21,Justinborough,Current,2023-01-19
T0173,A125,2026-01-05 10:01:57,61675,Credit,Williams-Alvarez,Port Karenview,1,True,,False,,False,True,C125,24957,Dormant,Daniel Ramos,41,Whiteport,Current,2023-08-29
T0972,A125,2026-03-10 13:29:16,86480,Credit,"Gates, Hernandez and Mcintosh",Port Rachelhaven,0,True,5542039.0,False,Port Karenview,False,True,C125,24957,Dormant,Daniel Ramos,41,Whiteport,Current,2023-08-29
T0233,A125,2026-03-13 09:35:22,35970,Debit,"Wheeler, Farmer and Stewart",West Jessicachester,0,False,245166.0,False,Port Rachelhaven,False,False,C125,24957,Dormant,Daniel Ramos,41,Whiteport,Current,2023-08-29
T0016,A126,2026-02-06 00:26:00,11610,Credit,Price PLC,Lake Steveborough,0,False,,False,,False,False,C126,172443,Blocked,Angela Everett,30,Davismouth,Savings,2023-01-05
T0789,A126,2026-03-16 05:03:28,83099,Credit,Barker PLC,Nathanstad,1,True,3299848.0,False,Lake Steveborough,False,True,C126,172443,Blocked,Angela Everett,30,Davismouth,Savings,2023-01-05
T0693,A126,2026-03-22 03:10:27,87780,Debit,Price and Sons,Leeton,0,True,511619.0,False,Nathanstad,False,True,C126,172443,Blocked,Angela Everett,30,Davismouth,Savings,2023-01-05
T0652,A126,2026-04-22 07:51:43,38940,Debit,Diaz LLC,Abigailmouth,0,False,2695276.0,False,Leeton,False,False,C126,172443,Blocked,Angela Everett,30,Davismouth,Savings,2023-01-05
T0483,A127,2026-01-12 11:53:52,8319,Debit,Edwards Inc,Burgessburgh,0,False,,False,,False,False,C127,149177,Active,Travis Wong MD,59,North Michelestad,Current,2024-08-06
T0332,A127,2026-01-29 22:20:28,68048,Credit,"Chen, Tucker and Torres",Lambport,1,True,1506396.0,False,Burgessburgh,False,True,C127,149177,Active,Travis Wong MD,59,North Michelestad,Current,2024-08-06
T0871,A127,2026-02-18 07:44:26,26437,Credit,Jones and Sons,Brownshire,0,False,1675438.0,False,Lambport,False,False,C127,149177,Active,Travis Wong MD,59,North Michelestad,Current,2024-08-06
